node1_name,node2_name,edge_type,properties,probability
b_148275,nv-b_100433,tt,,0.00798403193612774
b_148275,nv-b_100433,at,dd;pl,0.00199600798403194
b_143571,nv-b_104180,nil,,0.982035928143713
b_143571,nv-b_104180,ta,dd;pl,0.0179640718562874
b_143572,nv-b_100740,nil,,0.968063872255489
b_143572,nv-b_100740,ta,dd;pl,0.029940119760479
b_143572,nv-b_100740,at,dd;nl,0.00199600798403194
b_143571,nv-b_100742,nil,,0.790419161676647
b_143571,nv-b_100742,ta,dd;pl,0.205588822355289
b_143571,nv-b_100742,tt,,0.00399201596806387
b_143571,nv-b_102939,nil,,0.964071856287425
b_143571,nv-b_102939,ta,dd;pl,0.0359281437125749
b_143570,nv-mail_dev2,nil,,0.998003992015968
b_143570,nv-mail_dev2,tt,,0.00199600798403194
b_143570,nv-thread2,nil,,0.988023952095808
b_143570,nv-thread2,ta,dd;pl,0.00598802395209581
b_143570,nv-thread2,tt,,0.00598802395209581
b_143570,nv-code_dev,nil,,0.994011976047904
b_143570,nv-code_dev,tt,,0.00598802395209581
b_143570,nv-commit2,nil,,0.996007984031936
b_143570,nv-commit2,ta,dd;pl,0.00199600798403194
b_143570,nv-commit2,tt,,0.00199600798403194
b_143570,nv-b_103864,nil,,0.976047904191617
b_143570,nv-b_103864,ta,dd;pl,0.0219560878243513
b_143570,nv-b_103864,tt,,0.00199600798403194
b_143570,nv-b_104180,nil,,0.970059880239521
b_143570,nv-b_104180,ta,dd;pl,0.029940119760479
b_143570,nv-b_100742,nil,,0.830339321357285
b_143570,nv-b_100742,ta,dd;pl,0.157684630738523
b_143570,nv-b_100742,tt,,0.00798403193612774
b_143570,nv-b_100742,at,dd;nl,0.00399201596806387
b_143570,nv-b_102939,nil,,0.968063872255489
b_143570,nv-b_102939,ta,dd;pl,0.031936127744511
b_143570,nv-b_100433,nil,,0.946107784431138
b_143570,nv-b_100433,ta,dd;pl,0.0518962075848303
b_143570,nv-b_100433,tt,,0.00199600798403194
b_143570,nv-b_100740,nil,,0.972055888223553
b_143570,nv-b_100740,ta,dd;pl,0.0239520958083832
b_143570,nv-b_100740,tt,,0.00199600798403194
b_143570,nv-b_100740,at,dd;nl,0.00199600798403194
b_143569,nv-b_100740,nil,,0.784431137724551
b_143569,nv-b_100740,ta,dd;pl,0.193612774451098
b_143569,nv-b_100740,tt,,0.0219560878243513
b_143569,nv-mail_dev,nil,,0.99001996007984
b_143569,nv-mail_dev,tt,,0.00798403193612774
b_143569,nv-mail_dev,ta,dd;pl,0.00199600798403194
b_143568,nv-b_100433,nil,,0.900199600798403
b_143568,nv-b_100433,ta,dd;pl,0.093812375249501
b_143568,nv-b_100433,tt,,0.00598802395209581
b_143568,nv-b_100740,nil,,0.94810379241517
b_143568,nv-b_100740,ta,dd;pl,0.0479041916167665
b_143568,nv-b_100740,tt,,0.00399201596806387
b_143513,nv-b_103864,nil,,0.954091816367266
b_143513,nv-b_103864,ta,dd;pl,0.0439121756487026
b_143513,nv-b_103864,tt,,0.00199600798403194
b_143513,nv-b_104180,nil,,0.966067864271457
b_143513,nv-b_104180,ta,dd;pl,0.0339321357285429
b_143511,nv-file2,nil,,0.998003992015968
b_143511,nv-file2,tt,,0.00199600798403194
b_143513,nv-b_100433,nil,,0.946107784431138
b_143513,nv-b_100433,ta,dd;pl,0.0538922155688623
b_143511,nv-b_102939,nil,,0.952095808383234
b_143511,nv-b_102939,ta,dd;pl,0.0479041916167665
b_143511,nv-code_dev2,nil,,0.954091816367266
b_143511,nv-code_dev2,tt,,0.0379241516966068
b_143511,nv-code_dev2,ta,dd;pl,0.00798403193612774
b_143510,nv-b_103864,nil,,0.80439121756487
b_143510,nv-b_103864,ta,dd;pl,0.18562874251497
b_143510,nv-b_103864,tt,,0.00998003992015968
b_143510,nv-code_dev,nil,,0.988023952095808
b_143510,nv-code_dev,tt,,0.00598802395209581
b_143510,nv-code_dev,at,dd;pl,0.00399201596806387
b_143510,nv-code_dev,ta,dd;pl,0.00199600798403194
b_143509,nv-b_104180,nil,,0.972055888223553
b_143509,nv-b_104180,ta,dd;pl,0.0279441117764471
b_143509,nv-file2,nil,,0.994011976047904
b_143509,nv-file2,tt,,0.00399201596806387
b_143509,nv-file2,ta,dd;pl,0.00199600798403194
b_143509,nv-b_100742,nil,,0.80439121756487
b_143509,nv-b_100742,ta,dd;pl,0.189620758483034
b_143509,nv-b_100742,at,dd;nl,0.00399201596806387
b_143509,nv-b_100742,tt,,0.00199600798403194
b_143509,nv-b_102939,nil,,0.960079840319361
b_143509,nv-b_102939,ta,dd;pl,0.0379241516966068
b_143509,nv-b_102939,tt,,0.00199600798403194
b_143508,nv-commit2,nil,,0.998003992015968
b_143508,nv-commit2,ta,dd;pl,0.00199600798403194
b_143509,nv-b_100740,nil,,0.926147704590818
b_143509,nv-b_100740,ta,dd;pl,0.0718562874251497
b_143509,nv-b_100740,tt,,0.00199600798403194
b_143507,start,nil,,0.998003992015968
b_143507,start,ta,dd;pl,0.00199600798403194
b_143508,nv-b_102939,nil,,0.958083832335329
b_143508,nv-b_102939,ta,dd;pl,0.0379241516966068
b_143508,nv-b_102939,tt,,0.00399201596806387
b_150286,nv-b_104180,nil,,0.836327345309381
b_150286,nv-b_104180,ta,dd;pl,0.157684630738523
b_150286,nv-b_104180,tt,,0.00598802395209581
b_150287,nv-b_103864,nil,,0.968063872255489
b_150287,nv-b_103864,ta,dd;pl,0.029940119760479
b_150287,nv-b_103864,at,dd;pl,0.00199600798403194
b_150288,nv-b_100740,nil,,0.582834331337325
b_150288,nv-b_100740,ta,dd;pl,0.373253493013972
b_150288,nv-b_100740,tt,,0.0279441117764471
b_150288,nv-b_100740,at,dd;pl,0.0159680638722555
b_150288,nv-b_103864,nil,,0.816367265469062
b_150288,nv-b_103864,ta,dd;pl,0.165668662674651
b_150288,nv-b_103864,at,dd;pl,0.0119760479041916
b_150288,nv-b_103864,tt,,0.00598802395209581
b_150288,nv-b_104180,nil,,0.972055888223553
b_150288,nv-b_104180,ta,dd;pl,0.0239520958083832
b_150288,nv-b_104180,at,dd;nl,0.00399201596806387
b_150289,nv-b_102939,nil,,0.972055888223553
b_150289,nv-b_102939,ta,dd;pl,0.0239520958083832
b_150289,nv-b_102939,tt,,0.00399201596806387
b_150291,nv-b_100433,nil,,0.942115768463074
b_150291,nv-b_100433,ta,dd;pl,0.0479041916167665
b_150291,nv-b_100433,tt,,0.00998003992015968
b_150290,nv-mail_dev,nil,,0.996007984031936
b_150290,nv-mail_dev,tt,,0.00399201596806387
b_150289,nv-b_104180,nil,,0.968063872255489
b_150289,nv-b_104180,ta,dd;pl,0.029940119760479
b_150289,nv-b_104180,at,dd;nl,0.00199600798403194
b_134353,nv-b_100740,nil,,0.966067864271457
b_134353,nv-b_100740,at,dd;pl,0.031936127744511
b_134353,nv-b_100740,tt,,0.00199600798403194
b_134353,code_dev,nil,,0.998003992015968
b_134353,code_dev,tt,,0.00199600798403194
b_134353,nv-b_100433,nil,,0.732534930139721
b_134353,nv-b_100433,ta,dd;pl,0.239520958083832
b_134353,nv-b_100433,tt,,0.0239520958083832
b_134353,nv-b_100433,at,dd;pl,0.00399201596806387
b_134353,nv-b_102939,nil,,0.812375249500998
b_134353,nv-b_102939,ta,dd;pl,0.179640718562874
b_134353,nv-b_102939,tt,,0.00598802395209581
b_134353,nv-b_102939,at,dd;pl,0.00199600798403194
b_134353,nv-b_103864,nil,,0.956087824351297
b_134353,nv-b_103864,ta,dd;pl,0.0419161676646707
b_134353,nv-b_103864,at,dd;nl,0.00199600798403194
b_136450,nv-b_100433,nil,,0.924151696606786
b_136450,nv-b_100433,ta,dd;pl,0.06187624750499
b_136450,nv-b_100433,tt,,0.0139720558882236
b_136450,nv-b_103864,nil,,0.956087824351297
b_136450,nv-b_103864,ta,dd;pl,0.0419161676646707
b_136450,nv-b_103864,tt,,0.00199600798403194
b_136450,nv-mail_dev,nil,,0.996007984031936
b_136450,nv-mail_dev,ta,dd;pl,0.00199600798403194
b_136450,nv-mail_dev,tt,,0.00199600798403194
b_140076,nv-b_100742,nil,,0.812375249500998
b_140076,nv-b_100742,ta,dd;pl,0.179640718562874
b_140076,nv-b_100742,tt,,0.00798403193612774
b_140076,nv-b_104180,nil,,0.950099800399202
b_140076,nv-b_104180,ta,dd;pl,0.0459081836327345
b_140076,nv-b_104180,tt,,0.00399201596806387
b_140076,nv-silence,nil,,0.998003992015968
b_140076,nv-silence,ta,dd;pl,0.00199600798403194
b_140160,mis_link2,nil,,0.998003992015968
b_140160,mis_link2,ta,dd;pl,0.00199600798403194
b_140160,nv-churn2,nil,,0.998003992015968
b_140160,nv-churn2,ta,dd;pl,0.00199600798403194
b_140195,nv-b_100742,nil,,0.776447105788423
b_140195,nv-b_100742,ta,dd;pl,0.211576846307385
b_140195,nv-b_100742,tt,,0.0119760479041916
b_140195,code_dev,nil,,0.996007984031936
b_140195,code_dev,ta,dd;pl,0.00199600798403194
b_140195,code_dev,at,dd;nl,0.00199600798403194
b_140160,nv-mail_dev,nil,,0.998003992015968
b_140160,nv-mail_dev,ta,dd;pl,0.00199600798403194
b_140195,nv-commit2,nil,,0.988023952095808
b_140195,nv-commit2,at,dd;pl,0.00598802395209581
b_140195,nv-commit2,ta,dd;nl,0.00399201596806387
b_140195,nv-commit2,tt,,0.00199600798403194
b_130166,nv-b_104180,nil,,0.518962075848303
b_130166,nv-b_104180,ta,dd;pl,0.461077844311377
b_130166,nv-b_104180,tt,,0.0159680638722555
b_130166,nv-b_104180,at,dd;nl,0.00399201596806387
b_104180,nv-code_dev2,nil,,0.996007984031936
b_104180,nv-code_dev2,ta,dd;pl,0.00199600798403194
b_104180,nv-code_dev2,tt,,0.00199600798403194
b_100742,nv-file2,nil,,0.994011976047904
b_100742,nv-file2,ta,dd;nl,0.00399201596806387
b_100742,nv-file2,at,dd;pl,0.00199600798403194
b_100742,nv-b_103864,nil,,0.768463073852295
b_100742,nv-b_103864,ta,dd;pl,0.189620758483034
b_100742,nv-b_103864,at,dd;nl,0.029940119760479
b_100742,nv-b_103864,tt,,0.0119760479041916
b_100742,nv-b_100433,nil,,0.722554890219561
b_100742,nv-b_100433,ta,dd;pl,0.235528942115768
b_100742,nv-b_100433,at,dd;pl,0.0279441117764471
b_100742,nv-b_100433,tt,,0.0139720558882236
b_100740,nv-thread2,nil,,0.996007984031936
b_100740,nv-thread2,ta,dd;pl,0.00199600798403194
b_100740,nv-thread2,tt,,0.00199600798403194
b_100740,nv-b_103864,nil,,0.92814371257485
b_100740,nv-b_103864,ta,dd;nl,0.063872255489022
b_100740,nv-b_103864,at,dd;nl,0.00798403193612774
b_100433,silence,nil,,0.998003992015968
b_100433,silence,ta,dd;pl,0.00199600798403194
b_100433,nv-b_100433,nil,,0.81437125748503
b_100433,nv-b_100433,ta,dd;pl,0.169660678642715
b_100433,nv-b_100433,tt,,0.0159680638722555
b_100433,nv-code_dev2,nil,,0.998003992015968
b_100433,nv-code_dev2,tt,,0.00199600798403194
b_100740,nv-b_104180,nil,,0.74251497005988
b_100740,nv-b_104180,ta,dd;pl,0.239520958083832
b_100740,nv-b_104180,at,dd;nl,0.00998003992015968
b_100740,nv-b_104180,tt,,0.00798403193612774
b_100742,nv-mail_dev2,nil,,0.996007984031936
b_100742,nv-mail_dev2,ta,dd;pl,0.00199600798403194
b_100742,nv-mail_dev2,tt,,0.00199600798403194
b_102939,nv-b_102939,nil,,0.714570858283433
b_102939,nv-b_102939,ta,dd;pl,0.265469061876248
b_102939,nv-b_102939,at,dd;nl,0.0139720558882236
b_102939,nv-b_102939,tt,,0.00598802395209581
b_102939,nv-b_103864,nil,,0.930139720558882
b_102939,nv-b_103864,ta,dd;pl,0.063872255489022
b_102939,nv-b_103864,at,dd;pl,0.00598802395209581
b_102939,nv-start,nil,,0.998003992015968
b_102939,nv-start,ta,dd;nl,0.00199600798403194
b_103864,nv-b_100433,nil,,0.894211576846307
b_103864,nv-b_100433,ta,dd;pl,0.0998003992015968
b_103864,nv-b_100433,tt,,0.00399201596806387
b_103864,nv-b_100433,at,dd;pl,0.00199600798403194
b_103864,nv-churn2,nil,,0.994011976047904
b_103864,nv-churn2,tt,,0.00399201596806387
b_103864,nv-churn2,ta,dd;pl,0.00199600798403194
b_120027,nv-mail_dev2,nil,,0.998003992015968
b_120027,nv-mail_dev2,ta,dd;pl,0.00199600798403194
b_130166,nv-b_103864,nil,,0.962075848303393
b_130166,nv-b_103864,ta,dd;pl,0.0359281437125749
b_130166,nv-b_103864,at,dd;pl,0.00199600798403194
b_130166,mis_link2,nil,,0.994011976047904
b_130166,mis_link2,ta,dd;pl,0.00199600798403194
b_130166,mis_link2,tt,,0.00199600798403194
b_130166,mis_link2,at,dd;nl,0.00199600798403194
b_122110,nv-file,nil,,0.996007984031936
b_122110,nv-file,ta,dd;pl,0.00199600798403194
b_122110,nv-file,tt,,0.00199600798403194
b_120884,nv-b_104180,nil,,0.934131736526946
b_120884,nv-b_104180,ta,dd;pl,0.0658682634730539
b_122110,nv-b_103864,nil,,0.736526946107785
b_122110,nv-b_103864,ta,dd;pl,0.24750499001996
b_122110,nv-b_103864,tt,,0.0139720558882236
b_122110,nv-b_103864,at,dd;pl,0.00199600798403194
b_122333,nv-b_100740,nil,,0.92814371257485
b_122333,nv-b_100740,ta,dd;pl,0.0698602794411178
b_122333,nv-b_100740,tt,,0.00199600798403194
b_114109,nv-b_104180,nil,,0.936127744510978
b_114109,nv-b_104180,at,dd;pl,0.0578842315369262
b_114109,nv-b_104180,tt,,0.00598802395209581
b_114109,nv-silence,nil,,0.998003992015968
b_114109,nv-silence,ta,dd;pl,0.00199600798403194
b_114576,nv-b_102939,nil,,0.956087824351297
b_114576,nv-b_102939,ta,dd;pl,0.0419161676646707
b_114576,nv-b_102939,at,dd;nl,0.00199600798403194
b_114576,nv-b_103864,nil,,0.934131736526946
b_114576,nv-b_103864,ta,dd;pl,0.063872255489022
b_114576,nv-b_103864,tt,,0.00199600798403194
b_114576,nv-code_dev2,nil,,0.998003992015968
b_114576,nv-code_dev2,ta,dd;pl,0.00199600798403194
b_114577,churn,nil,,0.998003992015968
b_114577,churn,ta,pd;pl,0.00199600798403194
b_114577,nv-thread2,nil,,0.996007984031936
b_114577,nv-thread2,ta,dd;pl,0.00399201596806387
b_114619,nv-b_100433,nil,,0.914171656686627
b_114619,nv-b_100433,ta,dd;pl,0.0758483033932136
b_114619,nv-b_100433,tt,,0.00598802395209581
b_114619,nv-b_100433,at,dd;nl,0.00399201596806387
b_120027,nv-churn,nil,,0.998003992015968
b_120027,nv-churn,tt,,0.00199600798403194
b_113207,nv-thread,nil,,0.984031936127744
b_113207,nv-thread,tt,,0.0119760479041916
b_113207,nv-thread,ta,dd;nl,0.00399201596806387
b_113207,mis_link,nil,,0.998003992015968
b_113207,mis_link,ta,dd;pl,0.00199600798403194
b_113207,nv-b_100740,nil,,0.950099800399202
b_113207,nv-b_100740,ta,dd;pl,0.0499001996007984
b_180734,nv-b_100740,nil,,0.974051896207585
b_180734,nv-b_100740,ta,dd;pl,0.0219560878243513
b_180734,nv-b_100740,tt,,0.00399201596806387
b_180734,nv-b_100433,nil,,0.966067864271457
b_180734,nv-b_100433,ta,dd;pl,0.0339321357285429
b_180734,churn2,nil,,0.998003992015968
b_180734,churn2,ta,pd;pl,0.00199600798403194
b_180734,churn,nil,,0.998003992015968
b_180734,churn,ta,pd;pl,0.00199600798403194
b_180732,nv-thread2,nil,,0.994011976047904
b_180732,nv-thread2,at,dd;pl,0.00399201596806387
b_180732,nv-thread2,tt,,0.00199600798403194
b_160705,nv-thread2,nil,,0.99001996007984
b_160705,nv-thread2,at,dd;nl,0.00798403193612774
b_160705,nv-thread2,ta,dd;pl,0.00199600798403194
b_160705,nv-churn,nil,,0.964071856287425
b_160705,nv-churn,ta,dd;nl,0.0279441117764471
b_160705,nv-churn,tt,,0.00798403193612774
b_160705,nv-b_100433,nil,,0.872255489021956
b_160705,nv-b_100433,ta,dd;pl,0.115768463073852
b_160705,nv-b_100433,at,dd;pl,0.00798403193612774
b_160705,nv-b_100433,tt,,0.00399201596806387
b_160705,churn2,nil,,0.998003992015968
b_160705,churn2,ta,pd;pl,0.00199600798403194
b_160702,nv-b_100433,nil,,0.950099800399202
b_160702,nv-b_100433,ta,dd;pl,0.0439121756487026
b_160702,nv-b_100433,tt,,0.00399201596806387
b_160702,nv-b_100433,at,dd;nl,0.00199600798403194
b_160701,nv-commit2,nil,,0.974051896207585
b_160701,nv-commit2,tt,,0.0219560878243513
b_160701,nv-commit2,ta,dd;pl,0.00199600798403194
b_160701,nv-commit2,at,dd;nl,0.00199600798403194
b_160701,nv-b_102939,nil,,0.842315369261477
b_160701,nv-b_102939,ta,dd;pl,0.147704590818363
b_160701,nv-b_102939,tt,,0.00598802395209581
b_160701,nv-b_102939,at,dd;pl,0.00399201596806387
b_160701,nv-b_100433,nil,,0.952095808383234
b_160701,nv-b_100433,ta,dd;pl,0.0419161676646707
b_160701,nv-b_100433,at,dd;pl,0.00399201596806387
b_160701,nv-b_100433,tt,,0.00199600798403194
b_151793,nv-thread2,nil,,0.998003992015968
b_151793,nv-thread2,tt,,0.00199600798403194
b_151791,nv-silence,nil,,0.998003992015968
b_151791,nv-silence,ta,dd;pl,0.00199600798403194
b_151791,nv-b_100433,nil,,0.958083832335329
b_151791,nv-b_100433,ta,dd;pl,0.0379241516966068
b_151791,nv-b_100433,tt,,0.00399201596806387
b_151789,nv-silence,nil,,0.998003992015968
b_151789,nv-silence,ta,dd;pl,0.00199600798403194
b_151789,nv-b_104180,nil,,0.834331337325349
b_151789,nv-b_104180,ta,dd;pl,0.159680638722555
b_151789,nv-b_104180,tt,,0.00399201596806387
b_151789,nv-b_104180,at,dd;nl,0.00199600798403194
b_151788,nv-b_100742,nil,,0.810379241516966
b_151788,nv-b_100742,ta,dd;pl,0.187624750499002
b_151788,nv-b_100742,tt,,0.00199600798403194
b_151787,nv-b_103864,nil,,0.974051896207585
b_151787,nv-b_103864,ta,dd;pl,0.0239520958083832
b_151787,nv-b_103864,tt,,0.00199600798403194
b_150291,nv-thread,nil,,0.996007984031936
b_150291,nv-thread,ta,dd;pl,0.00199600798403194
b_150291,nv-thread,tt,,0.00199600798403194
b_150291,nv-b_102939,nil,,0.972055888223553
b_150291,nv-b_102939,ta,dd;pl,0.0279441117764471
b_150291,nv-b_103864,nil,,0.848303393213573
b_150291,nv-b_103864,ta,dd;pl,0.143712574850299
b_150291,nv-b_103864,tt,,0.00598802395209581
b_150291,nv-b_103864,at,dd;nl,0.00199600798403194
b_151787,nv-b_100742,nil,,0.818363273453094
b_151787,nv-b_100742,ta,dd;pl,0.17564870259481
b_151787,nv-b_100742,tt,,0.00598802395209581
b_151787,nv-file,nil,,0.996007984031936
b_151787,nv-file,ta,dd;pl,0.00199600798403194
b_151787,nv-file,tt,,0.00199600798403194
b_151789,nv-b_102939,nil,,0.770459081836327
b_151789,nv-b_102939,ta,dd;pl,0.219560878243513
b_151789,nv-b_102939,tt,,0.00598802395209581
b_151789,nv-b_102939,at,dd;nl,0.00399201596806387
b_151789,nv-commit2,nil,,0.992015968063872
b_151789,nv-commit2,tt,,0.00399201596806387
b_151789,nv-commit2,ta,dd;pl,0.00199600798403194
b_151789,nv-commit2,at,dd;pl,0.00199600798403194
b_151790,nv-b_103864,nil,,0.988023952095808
b_151790,nv-b_103864,ta,dd;pl,0.0119760479041916
b_151791,nv-b_102939,nil,,0.936127744510978
b_151791,nv-b_102939,ta,dd;pl,0.063872255489022
b_151793,nv-b_103864,nil,,0.970059880239521
b_151793,nv-b_103864,ta,dd;pl,0.0279441117764471
b_151793,nv-b_103864,tt,,0.00199600798403194
b_151794,nv-b_104180,nil,,0.822355289421158
b_151794,nv-b_104180,ta,dd;pl,0.163672654690619
b_151794,nv-b_104180,tt,,0.0119760479041916
b_151794,nv-b_104180,at,dd;nl,0.00199600798403194
b_160701,nv-b_100742,nil,,0.820359281437126
b_160701,nv-b_100742,ta,dd;pl,0.173652694610778
b_160701,nv-b_100742,tt,,0.00598802395209581
b_160701,nv-code_dev,nil,,0.998003992015968
b_160701,nv-code_dev,ta,dd;pl,0.00199600798403194
b_160701,nv-mis_link,nil,,0.998003992015968
b_160701,nv-mis_link,ta,dd;pl,0.00199600798403194
b_160702,nv-mail_dev2,nil,,0.998003992015968
b_160702,nv-mail_dev2,ta,dd;pl,0.00199600798403194
b_160705,commit2,nil,,0.994011976047904
b_160705,commit2,ta,dd;nl,0.00598802395209581
b_160705,nv-b_103864,nil,,0.718562874251497
b_160705,nv-b_103864,ta,dd;nl,0.249500998003992
b_160705,nv-b_103864,tt,,0.0179640718562874
b_160705,nv-b_103864,at,dd;nl,0.0139720558882236
b_160705,nv-code_dev2,nil,,0.998003992015968
b_160705,nv-code_dev2,ta,dd;nl,0.00199600798403194
b_160797,nv-b_102939,nil,,0.968063872255489
b_160797,nv-b_102939,ta,dd;pl,0.031936127744511
b_160797,nv-b_104180,nil,,0.972055888223553
b_160797,nv-b_104180,ta,dd;pl,0.0279441117764471
b_160797,nv-mis_link2,nil,,0.998003992015968
b_160797,nv-mis_link2,ta,dd;pl,0.00199600798403194
b_160798,code_dev,nil,,0.998003992015968
b_160798,code_dev,ta,dd;pl,0.00199600798403194
b_160798,nv-code_dev,nil,,0.998003992015968
b_160798,nv-code_dev,tt,,0.00199600798403194
b_160798,nv-file2,nil,,0.998003992015968
b_160798,nv-file2,ta,dd;pl,0.00199600798403194
b_160799,nv-b_102939,nil,,0.966067864271457
b_160799,nv-b_102939,ta,dd;pl,0.029940119760479
b_160799,nv-b_102939,tt,,0.00399201596806387
b_160799,nv-b_100742,nil,,0.838323353293413
b_160799,nv-b_100742,ta,dd;pl,0.149700598802395
b_160799,nv-b_100742,tt,,0.00998003992015968
b_160799,nv-b_100742,at,dd;nl,0.00199600798403194
b_160799,nv-b_100740,nil,,0.960079840319361
b_160799,nv-b_100740,ta,dd;pl,0.031936127744511
b_160799,nv-b_100740,tt,,0.00598802395209581
b_160799,nv-b_100740,at,dd;nl,0.00199600798403194
b_162180,nv-commit2,nil,,0.980039920159681
b_162180,nv-commit2,at,dd;nl,0.00998003992015968
b_162180,nv-commit2,tt,,0.00798403193612774
b_162180,nv-commit2,ta,dd;nl,0.00199600798403194
b_162107,nv-file2,nil,,0.92814371257485
b_162107,nv-file2,at,dd;nl,0.0518962075848303
b_162107,nv-file2,ta,dd;pl,0.0119760479041916
b_162107,nv-file2,tt,,0.00798403193612774
b_162106,nv-mis_link2,nil,,0.99001996007984
b_162106,nv-mis_link2,tt,,0.00798403193612774
b_162106,nv-mis_link2,at,dd;pl,0.00199600798403194
b_162106,nv-b_104180,nil,,0.652694610778443
b_162106,nv-b_104180,ta,dd;pl,0.335329341317365
b_162106,nv-b_104180,tt,,0.00798403193612774
b_162106,nv-b_104180,at,dd;nl,0.00399201596806387
b_162105,nv-thread2,nil,,0.998003992015968
b_162105,nv-thread2,ta,dd;pl,0.00199600798403194
b_162105,nv-b_100742,nil,,0.854291417165669
b_162105,nv-b_100742,ta,dd;pl,0.141716566866267
b_162105,nv-b_100742,at,dd;pl,0.00399201596806387
b_162105,nv-b_100433,nil,,0.972055888223553
b_162105,nv-b_100433,ta,dd;pl,0.0219560878243513
b_162105,nv-b_100433,tt,,0.00399201596806387
b_162105,nv-b_100433,at,dd;pl,0.00199600798403194
b_160799,nv-commit,nil,,0.994011976047904
b_160799,nv-commit,ta,dd;pl,0.00399201596806387
b_160799,nv-commit,tt,,0.00199600798403194
b_162105,nv-b_100740,nil,,0.974051896207585
b_162105,nv-b_100740,ta,dd;pl,0.0199600798403194
b_162105,nv-b_100740,at,dd;pl,0.00399201596806387
b_162105,nv-b_100740,tt,,0.00199600798403194
b_162105,nv-b_102939,nil,,0.634730538922156
b_162105,nv-b_102939,ta,dd;pl,0.339321357285429
b_162105,nv-b_102939,tt,,0.0179640718562874
b_162105,nv-b_102939,at,dd;nl,0.00798403193612774
b_162106,nv-b_100740,nil,,0.976047904191617
b_162106,nv-b_100740,ta,dd;pl,0.0239520958083832
b_162106,nv-commit2,nil,,0.900199600798403
b_162106,nv-commit2,tt,,0.0558882235528942
b_162106,nv-commit2,ta,dd;pl,0.0359281437125749
b_162106,nv-commit2,at,dd;nl,0.00798403193612774
b_162107,nv-thread,nil,,0.992015968063872
b_162107,nv-thread,ta,dd;nl,0.00399201596806387
b_162107,nv-thread,at,dd;pl,0.00399201596806387
b_162108,code_dev,nil,,0.998003992015968
b_162108,code_dev,tt,,0.00199600798403194
b_162108,nv-b_100740,nil,,0.826347305389222
b_162108,nv-b_100740,ta,dd;pl,0.163672654690619
b_162108,nv-b_100740,tt,,0.00798403193612774
b_162108,nv-b_100740,at,dd;pl,0.00199600798403194
b_162108,nv-b_102939,nil,,0.978043912175649
b_162108,nv-b_102939,ta,dd;pl,0.0219560878243513
b_162108,nv-b_103864,nil,,0.984031936127744
b_162108,nv-b_103864,ta,dd;pl,0.0139720558882236
b_162108,nv-b_103864,tt,,0.00199600798403194
b_162108,nv-b_104180,nil,,0.870259481037924
b_162108,nv-b_104180,ta,dd;pl,0.12375249500998
b_162108,nv-b_104180,at,dd;nl,0.00399201596806387
b_162108,nv-b_104180,tt,,0.00199600798403194
b_162108,nv-silence,nil,,0.998003992015968
b_162108,nv-silence,ta,dd;pl,0.00199600798403194
b_162109,nv-b_100740,nil,,0.970059880239521
b_162109,nv-b_100740,ta,dd;pl,0.029940119760479
b_162109,nv-b_103864,nil,,0.972055888223553
b_162109,nv-b_103864,ta,dd;pl,0.0259481037924152
b_162109,nv-b_103864,tt,,0.00199600798403194
b_162109,nv-b_104180,nil,,0.982035928143713
b_162109,nv-b_104180,ta,dd;pl,0.0179640718562874
b_162176,nv-b_100740,nil,,0.970059880239521
b_162176,nv-b_100740,ta,dd;pl,0.0279441117764471
b_162176,nv-b_100740,tt,,0.00199600798403194
b_162176,nv-b_103864,nil,,0.984031936127744
b_162176,nv-b_103864,ta,dd;pl,0.0159680638722555
b_162176,nv-b_104180,nil,,0.964071856287425
b_162176,nv-b_104180,ta,dd;pl,0.0359281437125749
b_162176,nv-churn,nil,,0.978043912175649
b_162176,nv-churn,ta,dd;pl,0.0219560878243513
b_162178,start,nil,,0.998003992015968
b_162178,start,ta,dd;pl,0.00199600798403194
b_162179,churn2,nil,,0.998003992015968
b_162179,churn2,ta,dd;pl,0.00199600798403194
b_162179,nv-b_100433,nil,,0.960079840319361
b_162179,nv-b_100433,ta,dd;pl,0.0359281437125749
b_162179,nv-b_100433,tt,,0.00399201596806387
b_162179,nv-churn,nil,,0.998003992015968
b_162179,nv-churn,ta,dd;pl,0.00199600798403194
b_162179,nv-file2,nil,,0.996007984031936
b_162179,nv-file2,ta,dd;pl,0.00199600798403194
b_162179,nv-file2,tt,,0.00199600798403194
b_162179,nv-mail_dev,nil,,0.982035928143713
b_162179,nv-mail_dev,tt,,0.0139720558882236
b_162179,nv-mail_dev,ta,dd;pl,0.00199600798403194
b_162179,nv-mail_dev,at,dd;nl,0.00199600798403194
b_162180,churn,nil,,0.998003992015968
b_162180,churn,ta,dd;nl,0.00199600798403194
b_162180,nv-b_103864,nil,,0.94810379241517
b_162180,nv-b_103864,ta,dd;pl,0.0479041916167665
b_162180,nv-b_103864,at,dd;nl,0.00399201596806387
b_162180,nv-b_100740,nil,,0.930139720558882
b_162180,nv-b_100740,ta,dd;nl,0.063872255489022
b_162180,nv-b_100740,at,dd;pl,0.00598802395209581
b_162180,commit2,nil,,0.994011976047904
b_162180,commit2,ta,dd;nl,0.00399201596806387
b_162180,commit2,at,dd;nl,0.00199600798403194
b_166303,nv-b_103864,nil,,0.826347305389222
